Model,Labels,lr,loss_function,dense_weight_alpha,batch size,data_augmentation,snippet_duration_s,oversampling,oversampling_tolerance,oversampling_ratio,oversampling_method,R2,ME,MAE,MSE,RMSE,Wonder MAE,Transcendence MAE,Nostalgia MAE,Tenderness MAE,Peacfulness MAE,Joy MAE,Power MAE,Tension MAE,Sadness MAE,Wonder RMSE,Transcendence RMSE,Nostalgia RMSE,Tenderness RMSE,Peacfulness RMSE,Joy RMSE,Power RMSE,Tension RMSE,Sadness RMSE
Transfer_learning_embeddings,['Sadness'],0.001,dense_weight,0.0,10,0,3.0,False,0.0,0,No oversampling,-0.5166006407177974,3.041656970977783,5.308817386627197,44.40333938598633,6.663583278656006,,,,,,,,,5.308817386627197,,,,,,,,,6.663583278656006
Transfer_learning_embeddings,['Wonder'],0.001,dense_weight,0.0,10,0,3.0,False,0.0,0,No oversampling,-2.570802619920639,-5.107273578643799,7.686968803405762,86.5551986694336,9.303504943847656,7.686968803405762,,,,,,,,,9.303504943847656,,,,,,,,
Transfer_learning_embeddings,['Transcendence'],0.001,dense_weight,0.0,10,0,3.0,False,0.0,0,No oversampling,-1309.1327333122429,-11.242542266845703,30.059154510498047,28270.3046875,168.13775634765625,,30.059154510498047,,,,,,,,,168.13775634765625,,,,,,,
Transfer_learning_embeddings,['Nostalgia'],0.001,dense_weight,0.0,10,0,3.0,False,0.0,0,No oversampling,-5.963596789958111,10.395645141601562,17.97921371459961,529.0216674804688,23.000471115112305,,,17.97921371459961,,,,,,,,,23.000471115112305,,,,,,
FCN_6_layer,['Wonder'],0.01,dense_weight,0.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.050059888716665,-0.4851460754871368,5.402525901794434,44.57514190673828,6.676461696624756,5.402525901794434,,,,,,,,,6.676461696624756,,,,,,,,
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,dense_weight,0.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.2149106218579438,1.0472216606140137,5.127901554107666,46.87975311279297,6.623453140258789,5.616266250610352,3.081381559371948,6.1665215492248535,5.388339042663574,6.133379459381104,7.122694969177246,5.291179656982422,4.827618598937988,2.523732900619507,6.86305570602417,3.75674819946289,7.784037113189697,6.321515083312988,7.080463409423828,9.04782485961914,7.817870140075684,7.366898059844971,3.572660684585572
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.2551468410217218,-0.5630843043327332,6.284968376159668,67.21946716308594,7.9608330726623535,6.58303165435791,4.254987239837647,5.467634201049805,5.473373889923096,7.305084228515625,9.634568214416504,6.402685642242432,5.73149299621582,5.71186113357544,8.566032409667969,5.19879961013794,6.982970714569092,6.849722862243652,8.903284072875977,12.35108470916748,8.987499237060547,7.598807334899902,6.209298610687256
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.5277690910698993,-1.9508519172668457,6.80994176864624,80.29283142089844,8.693196296691895,6.41465950012207,5.20507287979126,6.249773025512695,5.135042190551758,8.144472122192383,10.159070014953612,7.504034042358398,5.679231643676758,6.798119068145752,7.79461669921875,6.157482624053955,7.954927444458008,6.793071746826172,10.24492645263672,13.727742195129396,9.906153678894045,8.266645431518555,7.393203258514404
FCN_6_layer,['Wonder'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.3294319783561985,-2.552041292190552,5.707237720489502,56.43451690673828,7.512290954589844,5.707237720489502,,,,,,,,,7.512290954589844,,,,,,,,
FCN_6_layer,['Transcendence'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.2365597001810599,-1.912923574447632,3.4737298488616943,19.87632942199707,4.458287715911865,,3.4737298488616943,,,,,,,,,4.458287715911865,,,,,,,
FCN_6_layer,['Nostalgia'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.4014480622687318,0.6400840282440186,5.254690170288086,45.06821823120117,6.713286876678467,,,5.254690170288086,,,,,,,,,6.713286876678467,,,,,,
FCN_6_layer,['Tenderness'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.3090062722805288,-0.8240584135055542,4.272477149963379,32.91008377075195,5.736731052398682,,,,4.272477149963379,,,,,,,,,5.736731052398682,,,,,
FCN_6_layer,['Peacfulness'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.3275544072484482,-8.822798728942871,9.668988227844238,137.24774169921875,11.715277671813965,,,,,9.668988227844238,,,,,,,,,11.715277671813965,,,,
FCN_6_layer,['Joy'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.7671666242211124,-11.418126106262209,11.768080711364746,208.709701538086,14.446788787841797,,,,,,11.768080711364746,,,,,,,,,14.446788787841797,,,
FCN_6_layer,['Power'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.2932258628139818,0.6260392665863037,5.74178409576416,61.447635650634766,7.838854312896728,,,,,,,5.74178409576416,,,,,,,,,7.838854312896728,,
FCN_6_layer,['Tension'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.20133361604149,-0.8710414171218872,4.683720111846924,47.182247161865234,6.86893367767334,,,,,,,,4.683720111846924,,,,,,,,,6.86893367767334,
FCN_6_layer,['Sadness'],0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.4342503237352477,2.599362373352051,3.528111457824707,18.859878540039062,4.342796325683594,,,,,,,,,3.528111457824707,,,,,,,,,4.342796325683594
FCN_6_layer,['Wonder'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.8140220527055824,-4.768998146057129,7.463181018829346,77.00540924072266,8.775272369384766,7.463181018829346,,,,,,,,,8.775272369384766,,,,,,,,
FCN_6_layer,['Transcendence'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-1.0421875622315215,-5.5867438316345215,6.111128807067871,53.16878890991211,7.291693210601807,,6.111128807067871,,,,,,,,,7.291693210601807,,,,,,,
FCN_6_layer,['Nostalgia'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.0326598988450868,-3.546234369277954,6.520242691040039,77.75455474853516,8.817853927612305,,,6.520242691040039,,,,,,,,,8.817853927612305,,,,,,
FCN_6_layer,['Tenderness'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.217088742611667,-1.7675079107284546,4.230862140655518,37.28785705566406,6.106378555297852,,,,4.230862140655518,,,,,,,,,6.106378555297852,,,,,
FCN_6_layer,['Peacfulness'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.2436302017672464,-7.652988910675049,8.770322799682617,128.57131958007812,11.338929176330566,,,,,8.770322799682617,,,,,,,,,11.338929176330566,,,,
FCN_6_layer,['Joy'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-2.321860495569483,-16.576900482177734,16.576900482177734,392.3255310058594,19.80720901489257,,,,,,16.576900482177734,,,,,,,,,19.80720901489257,,,
FCN_6_layer,['Power'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.2911073654527711,-6.809418201446533,7.621277332305908,112.2501449584961,10.59481716156006,,,,,,,7.621277332305908,,,,,,,,,10.59481716156006,,
FCN_6_layer,['Tension'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.0187600691746211,-1.8284811973571773,5.451274871826172,57.96800231933594,7.613672256469727,,,,,,,,5.451274871826172,,,,,,,,,7.613672256469727,
FCN_6_layer,['Sadness'],0.01,dense_weight,2.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.6388305955519678,2.592552423477173,3.5344181060791016,21.55003929138184,4.642201900482178,,,,,,,,,3.5344181060791016,,,,,,,,,4.642201900482178
FCN_6_layer,['Wonder'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-2.067273941780904,-8.45444107055664,9.414817810058594,130.20608520507812,11.410788536071776,9.414817810058594,,,,,,,,,11.410788536071776,,,,,,,,
FCN_6_layer,['Transcendence'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.852682075268167,-4.36228609085083,5.59456729888916,48.234962463378906,6.945139408111572,,5.59456729888916,,,,,,,,,6.945139408111572,,,,,,,
FCN_6_layer,['Nostalgia'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-1.1675936720114946,-9.393843650817873,9.75849723815918,163.20986938476562,12.775362014770508,,,9.75849723815918,,,,,,,,,12.775362014770508,,,,,,
FCN_6_layer,['Tenderness'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.2839099831496128,-0.8570094704627991,4.663188457489014,34.105350494384766,5.839978694915772,,,,4.663188457489014,,,,,,,,,5.839978694915772,,,,,
FCN_6_layer,['Peacfulness'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.0230125493683341,-5.841373443603516,7.620480060577393,105.76300811767578,10.284113883972168,,,,,7.620480060577393,,,,,,,,,10.284113883972168,,,,
FCN_6_layer,['Joy'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-1.6817297164242149,-14.124865531921388,14.45529842376709,316.72344970703125,17.79672622680664,,,,,,14.45529842376709,,,,,,,,,17.79672622680664,,,
FCN_6_layer,['Power'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.8799786702066328,-9.641547203063965,9.729578018188477,163.44720458984375,12.78464698791504,,,,,,,9.729578018188477,,,,,,,,,12.78464698791504,,
FCN_6_layer,['Tension'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-1.062313266909653,-7.989533424377441,8.181177139282227,121.83380126953124,11.037835121154783,,,,,,,,8.181177139282227,,,,,,,,,11.037835121154783,
FCN_6_layer,['Sadness'],0.01,dense_weight,3.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.9053323503287216,3.484196424484253,4.236585140228272,25.05444526672364,5.005441665649414,,,,,,,,,4.236585140228272,,,,,,,,,5.005441665649414
Transfer_learning_embeddings,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-1.9940767324946145,9.65799331665039,11.060993194580078,179.1123504638672,12.560020446777344,4.559449672698975,6.847443580627441,17.28406524658203,12.663670539855955,12.630500793457031,15.076950073242188,15.326733589172363,8.962594985961914,6.197523593902588,5.952465057373047,7.99513578414917,19.244543075561523,13.908652305603027,14.41805362701416,17.371192932128906,17.031719207763672,9.702868461608888,7.415546894073486
Transfer_learning_embeddings,['Wonder'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,0.0984845005599809,-0.2180324494838714,3.4304378032684326,21.85246658325196,4.674662113189697,3.4304378032684326,,,,,,,,,4.674662113189697,,,,,,,,
Transfer_learning_embeddings,['Transcendence'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,0.2639771132156786,-1.5674684047698977,3.087998390197754,15.882049560546877,3.985229015350342,,3.087998390197754,,,,,,,,,3.985229015350342,,,,,,,
Transfer_learning_embeddings,['Nostalgia'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,-12.596813027166837,3.1568150520324707,7.582385063171387,1032.9444580078125,32.13945388793945,,,7.582385063171387,,,,,,,,,32.13945388793945,,,,,,
Transfer_learning_embeddings,['Tenderness'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,0.3192779512497258,-1.5342626571655271,4.597516536712647,38.2281608581543,6.182892799377441,,,,4.597516536712647,,,,,,,,,6.182892799377441,,,,,
Transfer_learning_embeddings,['Peacfulness'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,0.2533704462611573,1.7996866703033447,7.1490349769592285,90.15836334228516,9.4951753616333,,,,,7.1490349769592285,,,,,,,,,9.4951753616333,,,,
Transfer_learning_embeddings,['Joy'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,0.4442719797010684,0.0951327532529831,6.537173748016357,69.2553939819336,8.321982383728027,,,,,,6.537173748016357,,,,,,,,,8.321982383728027,,,
Transfer_learning_embeddings,['Power'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,0.234719457686086,-1.4929876327514648,4.637697219848633,38.00038146972656,6.164444923400879,,,,,,,4.637697219848633,,,,,,,,,6.164444923400879,,
Transfer_learning_embeddings,['Tension'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,-0.4112714601806069,-4.698570251464844,5.212552070617676,56.78253173828125,7.535418510437012,,,,,,,,5.212552070617676,,,,,,,,,7.535418510437012,
Transfer_learning_embeddings,['Sadness'],0.001,MAE,2.0,10,0,3.0,False,0.0,0,No oversampling,-0.0108668002906124,-1.9782320261001587,3.048030138015747,29.59636116027832,5.440253734588623,,,,,,,,,3.048030138015747,,,,,,,,,5.440253734588623
Transfer_learning_embeddings,['Wonder'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,-1.1120454445470491,0.3590052127838135,5.152148723602295,51.19535827636719,7.155093193054199,5.152148723602295,,,,,,,,,7.155093193054199,,,,,,,,
Transfer_learning_embeddings,['Wonder'],0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-3.81993098824411,2.8101837635040283,8.175156593322754,116.8336944580078,10.808963775634766,8.175156593322754,,,,,,,,,10.808963775634766,,,,,,,,
Transfer_learning_embeddings,['Wonder'],0.001,dense_weight,3.0,10,0,3.0,False,0.0,0,No oversampling,-118.07187454732755,-11.942967414855955,15.71535873413086,2886.266845703125,53.7239875793457,15.71535873413086,,,,,,,,,53.7239875793457,,,,,,,,
Transfer_learning_embeddings,['Transcendence'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,-0.3302304472554671,-1.2377184629440308,3.7746262550354,28.7039794921875,5.357609272003174,,3.7746262550354,,,,,,,,,5.357609272003174,,,,,,,
Transfer_learning_embeddings,['Transcendence'],0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-0.8897856457161946,-0.4802883267402649,5.226701736450195,40.778167724609375,6.385778427124023,,5.226701736450195,,,,,,,,,6.385778427124023,,,,,,,
Transfer_learning_embeddings,['Transcendence'],0.001,dense_weight,3.0,10,0,3.0,False,0.0,0,No oversampling,-15.88388901650366,-0.6209947466850281,11.04403305053711,364.3239440917969,19.08727264404297,,11.04403305053711,,,,,,,,,19.08727264404297,,,,,,,
Transfer_learning_embeddings,['Nostalgia'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,0.2100825957206128,-1.395678997039795,5.7836222648620605,60.00970458984375,7.746592998504639,,,5.7836222648620605,,,,,,,,,7.746592998504639,,,,,,
Transfer_learning_embeddings,['Nostalgia'],0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-7.922047563638927,-14.920239448547363,19.668142318725582,677.8043212890625,26.03467559814453,,,19.668142318725582,,,,,,,,,26.03467559814453,,,,,,
Transfer_learning_embeddings,['Nostalgia'],0.001,dense_weight,3.0,10,0,3.0,False,0.0,0,No oversampling,-4.176977614594484,-6.610064029693604,13.897391319274902,393.2929382324219,19.831615447998047,,,13.897391319274902,,,,,,,,,19.831615447998047,,,,,,
Transfer_learning_embeddings,['Tenderness'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,0.1364403069819698,3.227020025253296,5.707859516143799,48.496002197265625,6.963907241821289,,,,5.707859516143799,,,,,,,,,6.963907241821289,,,,,
Transfer_learning_embeddings,['Tenderness'],0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-973.436793011993,-18.18596839904785,40.14292526245117,54722.67578125,233.9287872314453,,,,40.14292526245117,,,,,,,,,233.9287872314453,,,,,
Transfer_learning_embeddings,['Tenderness'],0.001,dense_weight,3.0,10,0,3.0,False,0.0,0,No oversampling,-33.50141196498817,0.2303682118654251,19.219959259033203,1937.5390625,44.017486572265625,,,,19.219959259033203,,,,,,,,,44.017486572265625,,,,,
Transfer_learning_embeddings,['Peacfulness'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,0.5326173983080391,-0.3726633489131927,6.070187091827393,56.438232421875,7.512538433074951,,,,,6.070187091827393,,,,,,,,,7.512538433074951,,,,
Transfer_learning_embeddings,['Peacfulness'],0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-4.077524703164196,4.539652347564697,14.766107559204102,613.1304931640625,24.761472702026367,,,,,14.766107559204102,,,,,,,,,24.761472702026367,,,,
Transfer_learning_embeddings,['Peacfulness'],0.001,dense_weight,3.0,10,0,3.0,False,0.0,0,No oversampling,-7.89945185464479,15.056737899780272,20.743741989135746,1074.642822265625,32.78174591064453,,,,,20.743741989135746,,,,,,,,,32.78174591064453,,,,
Transfer_learning_embeddings,['Joy'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,0.1438594908870127,3.7768633365631104,8.582709312438965,106.69310760498048,10.329236030578612,,,,,,8.582709312438965,,,,,,,,,10.329236030578612,,,
Transfer_learning_embeddings,['Joy'],0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-28656.42773176219,173.0582733154297,183.1346130371093,3571318.0,1889.7930908203125,,,,,,183.1346130371093,,,,,,,,,1889.7930908203125,,,
Transfer_learning_embeddings,['Joy'],0.001,dense_weight,3.0,10,0,3.0,False,0.0,0,No oversampling,-40.3719767711033,-21.612808227539062,34.12932205200195,5155.818359375,71.80402374267578,,,,,,34.12932205200195,,,,,,,,,71.80402374267578,,,
Transfer_learning_embeddings,['Power'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,0.3444353404806525,0.9807682633399964,4.625515460968018,32.55238723754883,5.705470085144043,,,,,,,4.625515460968018,,,,,,,,,5.705470085144043,,
Transfer_learning_embeddings,['Power'],0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-713.8228619381064,-32.521270751953125,57.78141784667969,35494.8828125,188.4008636474609,,,,,,,57.78141784667969,,,,,,,,,188.4008636474609,,
Transfer_learning_embeddings,['Power'],0.001,dense_weight,3.0,10,0,3.0,False,0.0,0,No oversampling,-55872.43237839209,-344.669677734375,384.1546936035156,2774422.75,1665.659912109375,,,,,,,384.1546936035156,,,,,,,,,1665.659912109375,,
Transfer_learning_embeddings,['Tension'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,-0.9280880195438916,-4.119677543640137,6.498805046081543,77.57665252685547,8.807761192321777,,,,,,,,6.498805046081543,,,,,,,,,8.807761192321777,
Transfer_learning_embeddings,['Tension'],0.001,dense_weight,2.0,10,0,3.0,False,0.0,0,No oversampling,-3.4114164935661764,7.652641773223877,11.12613010406494,177.49339294433594,13.322664260864258,,,,,,,,11.12613010406494,,,,,,,,,13.322664260864258,
Transfer_learning_embeddings,['Tension'],0.001,dense_weight,3.0,10,0,3.0,False,0.0,0,No oversampling,-1.0352939513150914,5.398960590362549,7.851857662200928,81.89008331298828,9.04931354522705,,,,,,,,7.851857662200928,,,,,,,,,9.04931354522705,
Transfer_learning_embeddings,['Sadness'],0.001,dense_weight,1.0,10,0,3.0,False,0.0,0,No oversampling,0.1652448666343513,-1.0987728834152222,2.9576210975646973,24.44013023376465,4.943696022033691,,,,,,,,,2.9576210975646973,,,,,,,,,4.943696022033691
